filename, Acne, Blackhead, Conglobata, Crystanlline, Cystic, Flat_wart, Folliculitis, Keloid, Milium, Papular, Purulent, Scars, Sebo-crystan-conglo, Syringoma, Whitehead
set2-304-_jpg.rf.45e9e0da486ac1a91b4bec5c7ab584a7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
levle1_287_jpg.rf.458f8a2f5e005677a8f708c3e556c8d6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_526_jpg.rf.455ac7b309c82b0977be34cf4dee19bd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-196-_jpg.rf.45f381916455f53d2e376d0ccb8d1e0e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screenshot_3_jpg.rf.45fc47039964587d88f62ce76fcfff15.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-139-_jpg.rf.43a7e55c6b5da07b4d1da310bf25f2cc.jpg, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1
set2-188-_jpg.rf.458c090910f472f9ddc27a0c62afafb7.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
levle0_308_jpg.rf.4619b23c93e8f017502cd5c4b74b3ab9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_119_jpg.rf.461e9d6e8c63e299637e91fedfbd2627.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_522_jpg.rf.45663ed838d37ffae7f2120da5b96db2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_17_jpg.rf.45b83d3884c43b212ba65045febf5716.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_600_jpg.rf.45fd57560b8da147ef607a4a28d387b1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_176_jpg.rf.4616b2c264ee58ecab66fe36f4adf724.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_59_jpg.rf.4621764442d9dee5b3377c1f66c9a4a2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-153-_jpg.rf.4625c2a36a29860d78c89ec6c769d020.jpg, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1
acne-face-41__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.461c9313dc06ebd5e3cffc379e0dd71f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
papular_acne_-89-_jpg.rf.4571a769508f7e5436751ad09998d645.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
set2-103-_jpg.rf.4650e4037044f59c44215fc51a45c67e.jpg, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0
levle2_132_jpg.rf.464ad38eeb4bc36dac28d75a1a7e09eb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2652__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd_jpg.rf.466594232becaa52977edf242f120493.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_86_jpg.rf.4693a9023caac806f9c96ce36a4eb823.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_450_jpg.rf.4639a78c9e60e412ea36aa75bc30fa2a.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_263_jpg.rf.45b45a75d9f9d4eda96a91c35f06d3f1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_87_jpg.rf.45e97b97b7fa4846ca17f939a9a1a5c9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-209-_jpg.rf.468b29ec9bf87dabceaf8d865d645c33.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1
blackhead-78-_JPG_jpg.rf.469b69c9d976d39d2df19752e167196c.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_167_jpg.rf.46269637517238ada10bd3034de67bb4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_251_jpg.rf.468fcc8bd6708a7ec6e9ab7f52d75a2a.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_428_jpg.rf.469a2cb01c6505702353edc96cc5aff6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_480_jpg.rf.46a508a55fba4b57d964b4f2c5f47d68.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_459_jpg.rf.46b32da4f9252c439b0b84aa6b0f9654.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_67_jpg.rf.46bc63ff5961c50501e69774497b7f19.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-145-_jpg.rf.46a3ecc5c78ce76d752c7ca5a19c0ed3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1
acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.46ccd779aeebed42236f59a7caa71436.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_145_jpg.rf.465111d240dabaf8699da2de3b41a8b2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
perioral-acne-58-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_JPG_jpg.rf.47015fddb541a106cc14488102c5d1ac.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_346_jpg.rf.46ebf23a484c9ccfff1039c5169373d5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Pustule-6-_jpg.rf.46d644de23a4e201d504caac5e22fb06.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-11-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.47102cdd4a657a89c07c700bb6b4f792.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-3-17__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.46cfdb72be8d19ce96e5145884e82c12.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_166_jpg.rf.46e7a8e879a05e5f02d5ada0bc8d7817.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_40_jpg.rf.47426c4c3d9edfdc64753221086167c2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_458_jpg.rf.46bfc1a017314901ce61485d7fbcbfd4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-144-_jpg.rf.465128f312e0903f337d0ae9dd792364.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
set2-291-_jpg.rf.4712d152ad2b6608d75aa2b4563ea820.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
pustular_acne_-192-_jpg.rf.471ca99dfa01c1582c206ead5f70846f.jpg, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0
set2-37-_jpg.rf.4774e0c4caf6ea55c7a7bae2302e6901.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1
levle3_33_jpg.rf.4714a63692de5d333a69833a8468b5cd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_211_jpg.rf.477b081a3004f20c7a226c2942cf6274.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_109_jpg.rf.479e76563bab0b48427934cbbe31ca27.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-297-_jpg.rf.47a34b058c2bd189b864b72c3ac6b0e7.jpg, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1
levle0_372_jpg.rf.47389791f67b9f0b0f2ba260fed0e720.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_124_jpg.rf.46fb5d347102f0fff1d3132e4d7a1ac4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_474_jpg.rf.46872f188a68e48986ac405c5de943fa.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_436_jpg.rf.47c41ef16853f0965cfec781f34a08b4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_61_jpg.rf.47a33f4b04001965fe3b17f7ad21c8bd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_0166_JPG_jpg.rf.47b51e6b9782b91d26943e2ba0b7ff64.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-80__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ_jpg.rf.47bc6c9cb354fbef0f4355211bff10df.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
blackhead_602_jpg.rf.482b5af3567e3b24b991590f14b232e1.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_387_jpg.rf.47f3b4a8ce195b09b715f56644fea612.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-42-_jpg.rf.47f6eadeb3a52e152976c114f232a365.jpg, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1
levle1_242_jpg.rf.482c92af29b589a94b5fab0987909ba1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_33_jpg.rf.47e9aaab8f7f79743131c067be598d73.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_635_jpg.rf.47886ae7068555e244a514e7a2c12ac2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_337_jpg.rf.48360e8bd66d60a38811d7e040d24030.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_230_jpg.rf.4855a2604f01a9b2fdede70cf81802f4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_294_jpg.rf.4840ef382bf5ed85f83cf5f2f5ecbf9f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_121_jpg.rf.4861d0c9276dd124ea38cb8fcb8a22b6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-248-_jpg.rf.48178bd413e402ca4997efa280719347.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
levle1_11_jpg.rf.485b8b2f317c014fb64716964d1c7317.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_126_jpg.rf.483880cadd9a706829a1fa99bd5e6e26.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-40-_jpg.rf.47c004a7f4dc4e3f9443aefbbfa86350.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_141_jpg.rf.4871979e3346ad64da5619064c7b0e67.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_343_jpg.rf.488725892198e06a2d0b0590d3398734.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-53__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ_jpg.rf.482e9cc41ccedb0548c8222d65a91455.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-56-_jpg.rf.48a0395e3717cc7b0fbaf3a6047195f3.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
levle1_409_jpg.rf.48a8680bf62ef938c759c0b4146b1f9e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_143_jpg.rf.47a9c7f88ad76d76723116e1a49cd5b8.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_551_jpg.rf.487c8396784c8cf33d08b8450c2036eb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-2-23__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.48b54089cd3902acb8ae0c749aef6dcb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-70__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.48f909f8dea912f557e9ef05d9fdcf6c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.49159e0df2b3e72a45f8035aa70345d2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-26-_jpg.rf.48c6f61d6667709479b9332b3280af5e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1
levle0_171_jpg.rf.4935f8dd887fdc5d796e142353aac23c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-80__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ_jpg.rf.48db188a5c1821d8c2d9d334b8dbfa64.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_156_jpg.rf.48d25e758e6920f76f1b69e3c4658a47.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
white_head_-13-_jpg.rf.4967ad686d32d0a6eea6d39ae1c0d429.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
set2-299-_jpg.rf.498295fb0cf229ed99aa9666d951abde.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1
levle3_113_jpg.rf.494da6da4f14adbb93633b8de0e5d845.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-187-_jpg.rf.48e86d75fd5aa8ec1863777abd24611d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
levle1_405_jpg.rf.493f80cf8e0478829ae91aa35c0282db.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_461_jpg.rf.49acd71a17a431f532bfcc2d86cea160.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-1-52__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.492616dd04eb20923743a6bda01ddf95.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-187-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_JPG_jpg.rf.49e066d116a66ba97daa197a274368b9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-23-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ_jpg.rf.499203b4342d3e0257b822090524e5bd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
milium_-607-_jpg.rf.49b25d9cab54f53dd8a033531fdd4cd3.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1
levle0_471_jpg.rf.4a0cf8533cc5c2e7e1143b5a32dbebc6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-77__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.499b7c1307506157e7ffee3ee27233cb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-269-_jpg.rf.48f6e37405d3d5d0c69b81e4d2ce9ec5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
set2-176-_jpg.rf.4965c84b64e5b90d07e923cd6c96db40.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
set2-180-_jpg.rf.49c8a28bac0592ff8bb4f8ce46a2d702.jpg, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1
levle1_641_jpg.rf.4a399ceaf91833ef1ccdd7ecaef60fc0.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_492_jpg.rf.4a2b890e9c3dad4664b8f48d3417d384.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_122_jpg.rf.4a55da67f32ad68501d862377ed55535.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_90_jpg.rf.4a88a72dca382de969edd115d284438e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
syringoma_-163-_jpg.rf.4aa1e51a2f25b5275c7415c2432bab0d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
levle1_454_jpg.rf.4a927e110a01d3c25e618b150963bcf0.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-1-46__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.491531d0f99472e1ea81dcd195c414f6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
crystalline_acne_-231-_jpg.rf.49046a965a778b6c73046e64398282f0.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
9_JPG_jpg.rf.4a77840dab93cc756919c444558ad3db.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
keloid_-1-_jpeg_jpg.rf.499ddf47c0a81d877d44f35e7206da3b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
acne-face-7-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.4a7fd9b08f9c7e6f9fdd96d7ba933d51.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-80-_jpg.rf.4aa9a4b54d30fb54df438e7bef30fc6e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
pustular_acne_-339-_jpg.rf.494f8e5096624a5ff55eb5d7d319717b.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0
levle3_33_jpg.rf.4ac198f06f83732e3792f12de3a0fbd4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_97_jpg.rf.48dddb1df63251e89cf87249e1def9bb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle2_60_jpg.rf.4aaf8e7ef3d73316286bcaef75f7ac98.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
crystalline_acne_-201-_jpg.rf.4ac77e9b62fff0fce0af6fdac769870d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
set2-176-_jpg.rf.4ac66bc5ac9a563fdd51b72125bd14b4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
set2-118-_jpg.rf.4acb6b436a584faf98257959d4a4f847.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
milium_-612-_jpg.rf.4acd5ee5d39005277f9e62e2e9b3b640.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1
levle2_82_jpg.rf.4af19fc3fbde36201b0bfe252aa1f743.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-1-53__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.4af0d177b5de113cc9b4f6c6c98f62ff.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_380_jpg.rf.4ad14b289d4a8df1321669efe3c15376.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_287_jpg.rf.4af1527299c44e743618a02faf54e0a9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_133_jpg.rf.4afc7069b47c916a013941105828570f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
papular_acne_-50-_jpg.rf.4afbb6c1413dfc50346491e663ea5f27.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
levle1_201_jpg.rf.4b2ea68cb21301858ac25a82452ca84b.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_405_jpg.rf.4af23d9eb6864073cbe86686a6cd993e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-66__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.4b23480e34b31b1ab1387184c359dda2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-216-_jpg.rf.4b36a6999434b4fdfdd205cee55a7923.jpg, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1
levle0_159_jpg.rf.4adb3bd5fecb3a8b7f3e7785a26565a5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_247_jpg.rf.4ac9fb03259bd97bfd44b81a2a5b14f7.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-face-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.4b1cec9d70ac18224554cbda0ebe3cdb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_399_jpg.rf.4b38abd9b7bbf71cb36480becc950ead.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_131_jpg.rf.4b31a4dbc5355ada9d454a445c9d7c53.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
set2-186-_jpg.rf.4b4dbd80b90e60a41ecd633e29a18af1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1
levle1_581_jpg.rf.4b6640fce5e3003581fe1d690a14d302.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_141_jpg.rf.4b72f593bfcdd629da51a1d2f2d5462d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle0_373_jpg.rf.4b476a0727a21c9a7fa0d33b7ee1753d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle3_31_jpg.rf.4b7c5b6b282e0be18ec2857fc8e595ca.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
keloid_-156-_jpg.rf.4b6fa394993afc975a2de9b7af1e3b45.jpg, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1
acne-face-2-25__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpg.rf.4ba05d902d79fa6e26696f2021714bee.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
keloid_-60-_jpg.rf.4afedb18eef0a4a486b725fabebe8860.jpg, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
acne_conglobata_-106-_jpg.rf.4ad06e47cf11db93cdf78b7132b3f7a2.jpg, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
set2-261-_jpg.rf.4baa16c3fa33d8be327aff8176f002b9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
milium_-634-_jpg.rf.4b8f77f2dadac6f44bbaac73ba4c9f13.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
acne-face-12-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ_jpg.rf.4b734a2e7dda09853156963b163dc9a9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-pustular-23_jpg.rf.4bd09819ab7c2327484845f491f42cd0.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_433_jpg.rf.4b9474549a2e511221bc9275a65a2ea7.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
levle1_494_jpg.rf.4ba162befc612f817dfc4430b74fb9ae.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
